MT072688_1	Nepal
hCoV-19_Netherlands_ZuidHolland_29_2020_EPI_ISL_415533	Netherlands
hCoV-19_Netherlands_ZuidHolland_2_2020_EPI_ISL_414556	Netherlands
hCoV-19_Netherlands_ZuidHolland_30_2020_EPI_ISL_415534	Netherlands
hCoV-19_Netherlands_ZuidHolland_31_2020_EPI_ISL_415535	Netherlands
hCoV-19_Netherlands_ZuidHolland_32_2020_EPI_ISL_422904	Netherlands
hCoV-19_Netherlands_ZuidHolland_33_2020_EPI_ISL_422905	Netherlands
hCoV-19_Netherlands_ZuidHolland_34_2020_EPI_ISL_422906	Netherlands
hCoV-19_Netherlands_ZuidHolland_35_2020_EPI_ISL_422907	Netherlands
hCoV-19_Netherlands_ZuidHolland_36_2020_EPI_ISL_422908	Netherlands
hCoV-19_Netherlands_ZuidHolland_37_2020_EPI_ISL_422909	Netherlands
hCoV-19_Netherlands_ZuidHolland_38_2020_EPI_ISL_422910	Netherlands
hCoV-19_Netherlands_ZuidHolland_39_2020_EPI_ISL_422911	Netherlands
hCoV-19_Netherlands_ZuidHolland_40_2020_EPI_ISL_422912	Netherlands
hCoV-19_Netherlands_ZuidHolland_41_2020_EPI_ISL_422913	Netherlands
hCoV-19_Netherlands_ZuidHolland_42_2020_EPI_ISL_422914	Netherlands
hCoV-19_Netherlands_ZuidHolland_43_2020_EPI_ISL_422915	Netherlands
hCoV-19_Netherlands_ZuidHolland_44_2020_EPI_ISL_422916	Netherlands
hCoV-19_Netherlands_ZuidHolland_45_2020_EPI_ISL_422917	Netherlands
hCoV-19_Netherlands_ZuidHolland_47_2020_EPI_ISL_422918	Netherlands
hCoV-19_Netherlands_ZuidHolland_48_2020_EPI_ISL_422919	Netherlands
hCoV-19_Netherlands_ZuidHolland_52_2020_EPI_ISL_422920	Netherlands
hCoV-19_Netherlands_ZuidHolland_53_2020_EPI_ISL_422921	Netherlands
hCoV-19_Netherlands_ZuidHolland_54_2020_EPI_ISL_422922	Netherlands
hCoV-19_Netherlands_ZuidHolland_55_2020_EPI_ISL_422923	Netherlands
hCoV-19_Netherlands_ZuidHolland_56_2020_EPI_ISL_422924	Netherlands
hCoV-19_Netherlands_ZuidHolland_57_2020_EPI_ISL_422925	Netherlands
hCoV-19_Netherlands_ZuidHolland_58_2020_EPI_ISL_422926	Netherlands
hCoV-19_Netherlands_ZuidHolland_59_2020_EPI_ISL_422927	Netherlands
hCoV-19_Netherlands_ZuidHolland_5_2020_EPI_ISL_414465	Netherlands
hCoV-19_Netherlands_ZuidHolland_60_2020_EPI_ISL_422928	Netherlands
hCoV-19_Netherlands_ZuidHolland_61_2020_EPI_ISL_422929	Netherlands
hCoV-19_Netherlands_ZuidHolland_62_2020_EPI_ISL_422930	Netherlands
hCoV-19_Netherlands_ZuidHolland_63_2020_EPI_ISL_422931	Netherlands
hCoV-19_Netherlands_ZuidHolland_64_2020_EPI_ISL_422932	Netherlands
hCoV-19_Netherlands_ZuidHolland_65_2020_EPI_ISL_422933	Netherlands
hCoV-19_Netherlands_ZuidHolland_66_2020_EPI_ISL_422934	Netherlands
hCoV-19_Netherlands_ZuidHolland_67_2020_EPI_ISL_422935	Netherlands
hCoV-19_Netherlands_ZuidHolland_68_2020_EPI_ISL_422936	Netherlands
hCoV-19_Netherlands_ZuidHolland_69_2020_EPI_ISL_422937	Netherlands
hCoV-19_Netherlands_ZuidHolland_6_2020_EPI_ISL_414466	Netherlands
hCoV-19_Netherlands_ZuidHolland_70_2020_EPI_ISL_422938	Netherlands
hCoV-19_Netherlands_ZuidHolland_71_2020_EPI_ISL_422939	Netherlands
hCoV-19_Netherlands_ZuidHolland_72_2020_EPI_ISL_422940	Netherlands
hCoV-19_Netherlands_ZuidHolland_73_2020_EPI_ISL_422941	Netherlands
hCoV-19_Netherlands_ZuidHolland_74_2020_EPI_ISL_422942	Netherlands
hCoV-19_Netherlands_ZuidHolland_75_2020_EPI_ISL_422943	Netherlands
hCoV-19_Netherlands_ZuidHolland_76_2020_EPI_ISL_422944	Netherlands
hCoV-19_Netherlands_ZuidHolland_77_2020_EPI_ISL_422945	Netherlands
hCoV-19_Netherlands_ZuidHolland_78_2020_EPI_ISL_422946	Netherlands
hCoV-19_Netherlands_ZuidHolland_79_2020_EPI_ISL_422947	Netherlands
hCoV-19_Netherlands_ZuidHolland_7_2020_EPI_ISL_414467	Netherlands
hCoV-19_Netherlands_ZuidHolland_80_2020_EPI_ISL_422948	Netherlands
hCoV-19_Netherlands_ZuidHolland_81_2020_EPI_ISL_422949	Netherlands
hCoV-19_Netherlands_ZuidHolland_82_2020_EPI_ISL_422950	Netherlands
hCoV-19_Netherlands_ZuidHolland_83_2020_EPI_ISL_422951	Netherlands
hCoV-19_Netherlands_ZuidHolland_84_2020_EPI_ISL_422952	Netherlands
hCoV-19_Netherlands_ZuidHolland_85_2020_EPI_ISL_422953	Netherlands
hCoV-19_Netherlands_ZuidHolland_86_2020_EPI_ISL_422954	Netherlands
hCoV-19_Netherlands_ZuidHolland_88_2020_EPI_ISL_422955	Netherlands
hCoV-19_Netherlands_ZuidHolland_89_2020_EPI_ISL_422956	Netherlands
hCoV-19_Netherlands_ZuidHolland_8_2020_EPI_ISL_414468	Netherlands
hCoV-19_Netherlands_ZuidHolland_90_2020_EPI_ISL_422957	Netherlands
hCoV-19_Netherlands_ZuidHolland_91_2020_EPI_ISL_422958	Netherlands
hCoV-19_Netherlands_ZuidHolland_92_2020_EPI_ISL_422959	Netherlands
hCoV-19_Netherlands_ZuidHolland_93_2020_EPI_ISL_422960	Netherlands
hCoV-19_Netherlands_ZuidHolland_94_2020_EPI_ISL_422630	Netherlands
hCoV-19_Netherlands_ZuidHolland_95_2020_EPI_ISL_422631	Netherlands
hCoV-19_Netherlands_ZuidHolland_96_2020_EPI_ISL_422632	Netherlands
hCoV-19_Netherlands_ZuidHolland_97_2020_EPI_ISL_422633	Netherlands
hCoV-19_Netherlands_ZuidHolland_98_2020_EPI_ISL_422634	Netherlands
hCoV-19_Netherlands_ZuidHolland_99_2020_EPI_ISL_422635	Netherlands
hCoV-19_Netherlands_ZuidHolland_9_2020_EPI_ISL_414445	Netherlands
hCoV-19_NewZealand_01_2020_EPI_ISL_413490	New Zealand
hCoV-19_NewZealand_20VR0189_2020_EPI_ISL_416519	New Zealand
hCoV-19_NewZealand_20VR019_2020_EPI_ISL_416520	New Zealand
hCoV-19_NewZealand_20VR0206_2020_EPI_ISL_416526	New Zealand
hCoV-19_NewZealand_20VR0275_2020_EPI_ISL_416538	New Zealand
hCoV-19_NewZealand_20VR0276_2020_EPI_ISL_416539	New Zealand
hCoV-19_NewZealand_CoV001_2020_EPI_ISL_417211	New Zealand
hCoV-19_NewZealand_CoV002_2020_EPI_ISL_417212	New Zealand
hCoV-19_Nigeria_Lagos01_2020_EPI_ISL_413550	Nigeria
hCoV-19_Nonthaburi_61_2020_EPI_ISL_403962	Thailand
hCoV-19_Nonthaburi_74_2020_EPI_ISL_403963	Thailand
hCoV-19_NorthernIreland_HSCNI01_2020_EPI_ISL_414949	Ireland
hCoV-19_Norway_1379_2020_EPI_ISL_417483	Norway
hCoV-19_Norway_1380_2020_EPI_ISL_417484	Norway
hCoV-19_Norway_1443_2020_EPI_ISL_417490	Norway
hCoV-19_Norway_1455_2020_EPI_ISL_420135	Norway
hCoV-19_Norway_1493_2020_EPI_ISL_417488	Norway
hCoV-19_Norway_1494_2020_EPI_ISL_417489	Norway
hCoV-19_Norway_1495_2020_EPI_ISL_420134	Norway
hCoV-19_Norway_1526_2020_EPI_ISL_417485	Norway
hCoV-19_Norway_1538_2020_EPI_ISL_417486	Norway
hCoV-19_Norway_1539_2020_EPI_ISL_417487	Norway
hCoV-19_Norway_1694_2020_EPI_ISL_420136	Norway
hCoV-19_Norway_1772_2020_EPI_ISL_420137	Norway
hCoV-19_Norway_1781_2020_EPI_ISL_420138	Norway
hCoV-19_Norway_1811_2020_EPI_ISL_420139	Norway
hCoV-19_Norway_1867_2020_EPI_ISL_420141	Norway
hCoV-19_Norway_1917_2020_EPI_ISL_420143	Norway
hCoV-19_Norway_1951_2020_EPI_ISL_420145	Norway
hCoV-19_Norway_1953_2020_EPI_ISL_420313	Norway
hCoV-19_Norway_1955_2020_EPI_ISL_420146	Norway
hCoV-19_Norway_1989_2020_EPI_ISL_420147	Norway
hCoV-19_Norway_2052_2020_EPI_ISL_420148	Norway
hCoV-19_Norway_2065_2020_EPI_ISL_420149	Norway
hCoV-19_Norway_2084_2020_EPI_ISL_420150	Norway
hCoV-19_Norway_2087_2020_EPI_ISL_420151	Norway
hCoV-19_Norway_2088_2020_EPI_ISL_420152	Norway
hCoV-19_Norway_2090_2020_EPI_ISL_420153	Norway
hCoV-19_Norway_2093_2020_EPI_ISL_420310	Norway
hCoV-19_Norway_2113_2020_EPI_ISL_420311	Norway
hCoV-19_Norway_2114_2020_EPI_ISL_420312	Norway
hCoV-19_Pakistan_Gilgit1_2020_EPI_ISL_417444	Pakistan
hCoV-19_Pakistan_Manga-KPK_2020_EPI_ISL_419313	Pakistan
hCoV-19_Panama_328677_2020_EPI_ISL_415152	Panama
hCoV-19_Peru_010_2020_EPI_ISL_415787	Peru
hCoV-19_Peru_01_2020_EPI_ISL_416025	Peru
hCoV-19_Philippines_022N_2020_EPI_ISL_410345	Philippines
hCoV-19_Philippines_025N_2020_EPI_ISL_410344	Philippines
hCoV-19_Philippines_026N_2020_EPI_ISL_410314	Philippines
hCoV-19_Philippines_026_2020_EPI_ISL_410302	Philippines
hCoV-19_Pingxiang_JX151_2020_EPI_ISL_421259	China
hCoV-19_Pingxiang_JX5_2020_EPI_ISL_421252	China
hCoV-19_Poland_PL_P1_2020_EPI_ISL_416488	Poland
hCoV-19_Portugal_CV62_2020_EPI_ISL_413647	Portugal
hCoV-19_Portugal_CV63_2020_EPI_ISL_413648	Portugal
hCoV-19_Portugal_IGC00009_2020_EPI_ISL_419386	Portugal
hCoV-19_Portugal_IGC00010_2020_EPI_ISL_419387	Portugal
hCoV-19_Portugal_PT0001b_2020_EPI_ISL_417986	Portugal
hCoV-19_Portugal_PT0003_2020_EPI_ISL_417987	Portugal
hCoV-19_Portugal_PT0004_2020_EPI_ISL_417988	Portugal
hCoV-19_Portugal_PT0005_2020_EPI_ISL_417989	Portugal
hCoV-19_Portugal_PT0006a_2020_EPI_ISL_417990	Portugal
hCoV-19_Portugal_PT0006b_2020_EPI_ISL_417991	Portugal
hCoV-19_Portugal_PT0007_2020_EPI_ISL_417992	Portugal
hCoV-19_Portugal_PT0008_2020_EPI_ISL_417993	Portugal
hCoV-19_Portugal_PT0009_2020_EPI_ISL_417994	Portugal
hCoV-19_Portugal_PT0010_2020_EPI_ISL_417995	Portugal
hCoV-19_Portugal_PT0011_2020_EPI_ISL_417996	Portugal
hCoV-19_Portugal_PT0012_2020_EPI_ISL_417997	Portugal
hCoV-19_Portugal_PT0013_2020_EPI_ISL_417998	Portugal
hCoV-19_Portugal_PT0014_2020_EPI_ISL_417999	Portugal
hCoV-19_Portugal_PT0015_2020_EPI_ISL_418000	Portugal
hCoV-19_Portugal_PT0016_2020_EPI_ISL_418001	Portugal
hCoV-19_Portugal_PT0017_2020_EPI_ISL_418002	Portugal
hCoV-19_Portugal_PT0018_2020_EPI_ISL_418003	Portugal
hCoV-19_Portugal_PT0019_2020_EPI_ISL_418004	Portugal
hCoV-19_Portugal_PT0020_2020_EPI_ISL_418005	Portugal
hCoV-19_Portugal_PT0021_2020_EPI_ISL_418006	Portugal
hCoV-19_Portugal_PT0022_2020_EPI_ISL_418007	Portugal
hCoV-19_Portugal_PT0023_2020_EPI_ISL_418008	Portugal
hCoV-19_Portugal_PT0024_2020_EPI_ISL_418009	Portugal
hCoV-19_Portugal_PT0025_2020_EPI_ISL_418010	Portugal
hCoV-19_Portugal_PT0026_2020_EPI_ISL_418011	Portugal
hCoV-19_Portugal_PT0027_2020_EPI_ISL_418012	Portugal
hCoV-19_Portugal_PT0028_2020_EPI_ISL_418013	Portugal
hCoV-19_Portugal_PT0029_2020_EPI_ISL_418014	Portugal
hCoV-19_Portugal_PT0030_2020_EPI_ISL_418015	Portugal
hCoV-19_Portugal_PT0031_2020_EPI_ISL_418016	Portugal
hCoV-19_Portugal_PT0032_2020_EPI_ISL_418017	Portugal
hCoV-19_Portugal_PT0033_2020_EPI_ISL_418018	Portugal
hCoV-19_Portugal_PT0034_2020_EPI_ISL_418019	Portugal
hCoV-19_Portugal_PT0035_2020_EPI_ISL_418020	Portugal
hCoV-19_Portugal_PT0036_2020_EPI_ISL_418021	Portugal
hCoV-19_Portugal_PT0037_2020_EPI_ISL_418022	Portugal
hCoV-19_Portugal_PT0038_2020_EPI_ISL_418023	Portugal
hCoV-19_Portugal_PT0039_2020_EPI_ISL_418024	Portugal
hCoV-19_Portugal_PT0040_2020_EPI_ISL_418025	Portugal
hCoV-19_Portugal_PT0041_2020_EPI_ISL_418026	Portugal
hCoV-19_Portugal_PT0042_2020_EPI_ISL_418027	Portugal
hCoV-19_Portugal_PT0043_2020_EPI_ISL_421446	Portugal
hCoV-19_Portugal_PT0044_2020_EPI_ISL_421447	Portugal
hCoV-19_Portugal_PT0045_2020_EPI_ISL_421448	Portugal
hCoV-19_Portugal_PT0046_2020_EPI_ISL_421449	Portugal
hCoV-19_Portugal_PT0047_2020_EPI_ISL_421450	Portugal
hCoV-19_Portugal_PT0048_2020_EPI_ISL_421451	Portugal
hCoV-19_Portugal_PT0049_2020_EPI_ISL_421452	Portugal
hCoV-19_Portugal_PT0050_2020_EPI_ISL_421453	Portugal
hCoV-19_Portugal_PT0051_2020_EPI_ISL_421454	Portugal
hCoV-19_Portugal_PT0052_2020_EPI_ISL_421455	Portugal
hCoV-19_Portugal_PT0053_2020_EPI_ISL_421456	Portugal
hCoV-19_Portugal_PT0054_2020_EPI_ISL_421457	Portugal
hCoV-19_Portugal_PT0055_2020_EPI_ISL_421458	Portugal
hCoV-19_Portugal_PT0056_2020_EPI_ISL_421459	Portugal
hCoV-19_Portugal_PT0057_2020_EPI_ISL_421460	Portugal
hCoV-19_Portugal_PT0058_2020_EPI_ISL_421461	Portugal
hCoV-19_Portugal_PT0059_2020_EPI_ISL_421462	Portugal
hCoV-19_Portugal_PT0060_2020_EPI_ISL_421463	Portugal
hCoV-19_Portugal_PT0061_2020_EPI_ISL_421464	Portugal
hCoV-19_Portugal_PT0062_2020_EPI_ISL_421465	Portugal
hCoV-19_Portugal_PT0063_2020_EPI_ISL_421466	Portugal
hCoV-19_Portugal_PT0064_2020_EPI_ISL_421467	Portugal
hCoV-19_Portugal_PT0065_2020_EPI_ISL_421468	Portugal
hCoV-19_Portugal_PT0066_2020_EPI_ISL_421469	Portugal
hCoV-19_Portugal_PT0067_2020_EPI_ISL_421470	Portugal
hCoV-19_Portugal_PT0068_2020_EPI_ISL_421471	Portugal
hCoV-19_Portugal_PT0069_2020_EPI_ISL_421472	Portugal
hCoV-19_Portugal_PT0070_2020_EPI_ISL_421473	Portugal
hCoV-19_Portugal_PT0071_2020_EPI_ISL_421474	Portugal
hCoV-19_Portugal_PT0072_2020_EPI_ISL_421475	Portugal
hCoV-19_Portugal_PT0073_2020_EPI_ISL_421476	Portugal
hCoV-19_Portugal_PT0074_2020_EPI_ISL_421477	Portugal
hCoV-19_Portugal_PT0075_2020_EPI_ISL_421478	Portugal
hCoV-19_Portugal_PT0076_2020_EPI_ISL_421479	Portugal
hCoV-19_Portugal_PT0077_2020_EPI_ISL_421480	Portugal
hCoV-19_Portugal_PT0078_2020_EPI_ISL_421481	Portugal
hCoV-19_Portugal_PT0079_2020_EPI_ISL_421482	Portugal
hCoV-19_Portugal_PT0080_2020_EPI_ISL_421483	Portugal
hCoV-19_Portugal_PT0081_2020_EPI_ISL_421484	Portugal
hCoV-19_Portugal_PT0082_2020_EPI_ISL_421485	Portugal
hCoV-19_Portugal_PT0083_2020_EPI_ISL_421486	Portugal
hCoV-19_Portugal_PT0084_2020_EPI_ISL_421487	Portugal
hCoV-19_Portugal_PT0085_2020_EPI_ISL_421488	Portugal
hCoV-19_Portugal_PT0086_2020_EPI_ISL_421489	Portugal
hCoV-19_Portugal_PT0087_2020_EPI_ISL_421490	Portugal
hCoV-19_Portugal_PT0088_2020_EPI_ISL_421491	Portugal
hCoV-19_Portugal_PT0089_2020_EPI_ISL_421492	Portugal
hCoV-19_Portugal_PT0090_2020_EPI_ISL_421493	Portugal
hCoV-19_Portugal_PT0091_2020_EPI_ISL_421494	Portugal
hCoV-19_Portugal_PT0092_2020_EPI_ISL_421495	Portugal
hCoV-19_Portugal_PT0093_2020_EPI_ISL_421496	Portugal
hCoV-19_Portugal_PT0094_2020_EPI_ISL_421497	Portugal
hCoV-19_Portugal_PT0095_2020_EPI_ISL_421498	Portugal
hCoV-19_Portugal_PT0096_2020_EPI_ISL_421499	Portugal
hCoV-19_Russia_Moscow_PMVL-1_2020_EPI_ISL_421275	Russia
hCoV-19_Russia_StPetersburg-3524_2020_EPI_ISL_415710	Russia
hCoV-19_Russia_StPetersburg-RII3992_2020_EPI_ISL_420080	Russia
hCoV-19_Russia_StPetersburg-RII3997_2020_EPI_ISL_420081	Russia
hCoV-19_SaudiArabia_KAIMRC-Alghoribi_2020_EPI_ISL_416432	Saudi Arabia
hCoV-19_SaudiArabia_SCDC-3321_2020_EPI_ISL_416521	Saudi Arabia
hCoV-19_SaudiArabia_SCDC-3324_2020_EPI_ISL_416522	Saudi Arabia
hCoV-19_Scotland_CVR01_2020_EPI_ISL_413221	Scotland
hCoV-19_Scotland_CVR02_2020_EPI_ISL_414024	Scotland
hCoV-19_Scotland_CVR03_2020_EPI_ISL_414025	Scotland
hCoV-19_Scotland_CVR04_2020_EPI_ISL_414026	Scotland
hCoV-19_Scotland_CVR05_2020_EPI_ISL_414027	Scotland
hCoV-19_Scotland_CVR06_2020_EPI_ISL_415628	Scotland
hCoV-19_Scotland_CVR07_2020_EPI_ISL_415630	Scotland
hCoV-19_Scotland_CVR10_2020_EPI_ISL_415631	Scotland
hCoV-19_Scotland_EDB003_2020_EPI_ISL_415640	Scotland
hCoV-19_Scotland_EDB004_2020_EPI_ISL_415629	Scotland
hCoV-19_Scotland_EDB005_2020_EPI_ISL_415632	Scotland
hCoV-19_Scotland_EDB006_2020_EPI_ISL_415633	Scotland
hCoV-19_Scotland_EDB007_2020_EPI_ISL_415634	Scotland
hCoV-19_Scotland_EDB008_2020_EPI_ISL_415635	Scotland
hCoV-19_Scotland_EDB009_2020_EPI_ISL_415636	Scotland
hCoV-19_Scotland_EDB011_2020_EPI_ISL_415637	Scotland
hCoV-19_Scotland_EDB012_2020_EPI_ISL_415638	Scotland
hCoV-19_Scotland_EDB013_2020_EPI_ISL_415639	Scotland
hCoV-19_Senegal_003_2020_EPI_ISL_418206	Senegal
hCoV-19_Senegal_016_2020_EPI_ISL_418207	Senegal
hCoV-19_Senegal_020_2020_EPI_ISL_418208	Senegal
hCoV-19_Senegal_026_2020_EPI_ISL_418209	Senegal
hCoV-19_Senegal_073_2020_EPI_ISL_418210	Senegal
hCoV-19_Senegal_082_2020_EPI_ISL_418211	Senegal
hCoV-19_Senegal_087_2020_EPI_ISL_418212	Senegal
hCoV-19_Senegal_094_2020_EPI_ISL_418213	Senegal
hCoV-19_Senegal_102_2020_EPI_ISL_418214	Senegal
hCoV-19_Senegal_119_2020_EPI_ISL_418215	Senegal
hCoV-19_Senegal_136_2020_EPI_ISL_418216	Senegal
hCoV-19_Senegal_139_2020_EPI_ISL_418217	Senegal
hCoV-19_Senegal_306_2020_EPI_ISL_420069	Senegal
hCoV-19_Senegal_315_2020_EPI_ISL_420070	Senegal
hCoV-19_Senegal_328_2020_EPI_ISL_420071	Senegal
hCoV-19_Senegal_370_2020_EPI_ISL_420072	Senegal
hCoV-19_Senegal_382_2020_EPI_ISL_420073	Senegal
hCoV-19_Senegal_600_2020_EPI_ISL_420074	Senegal
hCoV-19_Senegal_610_2020_EPI_ISL_420075	Senegal
hCoV-19_Senegal_611_2020_EPI_ISL_420076	Senegal
hCoV-19_Senegal_618_2020_EPI_ISL_420077	Senegal
hCoV-19_Senegal_620_2020_EPI_ISL_420078	Senegal
hCoV-19_Senegal_640_2020_EPI_ISL_420079	Senegal
hCoV-19_Shandong_IVDC-SD-001_2020_EPI_ISL_408482	China
hCoV-19_Shandong_LY-H13_2020_EPI_ISL_412425	China
hCoV-19_Shandong_LY-H15_2020_EPI_ISL_412426	China
hCoV-19_Shandong_LY001_2020_EPI_ISL_412387	China
hCoV-19_Shandong_LY001_2020_EPI_ISL_414934	China
hCoV-19_Shandong_LY002_2020_EPI_ISL_412418	China
hCoV-19_Shandong_LY002_2020_EPI_ISL_414935	China
hCoV-19_Shandong_LY003_2020_EPI_ISL_412419	China
hCoV-19_Shandong_LY003_2020_EPI_ISL_414936	China
hCoV-19_Shandong_LY004_2020_EPI_ISL_412420	China
hCoV-19_Shandong_LY004_2020_EPI_ISL_414937	China
hCoV-19_Shandong_LY005_2020_EPI_ISL_412421	China
hCoV-19_Shandong_LY005_2020_EPI_ISL_414938	China
hCoV-19_Shandong_LY006_2020_EPI_ISL_412422	China
hCoV-19_Shandong_LY006_2020_EPI_ISL_414939	China
hCoV-19_Shandong_LY007_2020_EPI_ISL_412423	China
hCoV-19_Shandong_LY007_2020_EPI_ISL_414940	China
hCoV-19_Shandong_LY008_2020_EPI_ISL_412424	China
hCoV-19_Shandong_LY008_2020_EPI_ISL_414941	China
hCoV-19_Shanghai_IVDC-SH-001_2020_EPI_ISL_408483	China
hCoV-19_Shanghai_SH-01_2020_EPI_ISL_411949	China
hCoV-19_Shanghai_SH0002_2020_EPI_ISL_416316	China
hCoV-19_Shanghai_SH0003_2020_EPI_ISL_416317	China
hCoV-19_Shanghai_SH0004_2020_EPI_ISL_416318	China
hCoV-19_Shanghai_SH0005_2020_EPI_ISL_416319	China
hCoV-19_Shanghai_SH0007_2020_EPI_ISL_416320	China
hCoV-19_Shanghai_SH0008_2020_EPI_ISL_416321	China
hCoV-19_Shanghai_SH0009_2020_EPI_ISL_416322	China
hCoV-19_Shanghai_SH0010_2020_EPI_ISL_416323	China
hCoV-19_Shanghai_SH0011_2020_EPI_ISL_416324	China
hCoV-19_Shanghai_SH0012_2020_EPI_ISL_416325	China
hCoV-19_Shanghai_SH0013_2020_EPI_ISL_416326	China
hCoV-19_Shanghai_SH0014_2020_EPI_ISL_416327	China
hCoV-19_Shanghai_SH0017_2020_EPI_ISL_416328	China
hCoV-19_Shanghai_SH0020_2020_EPI_ISL_416329	China
hCoV-19_Shanghai_SH0021_2020_EPI_ISL_416330	China
hCoV-19_Shanghai_SH0022_2020_EPI_ISL_416331	China
hCoV-19_Shanghai_SH0023_2020_EPI_ISL_416332	China
hCoV-19_Shanghai_SH0024_2020_EPI_ISL_416333	China
hCoV-19_Shanghai_SH0025_2020_EPI_ISL_416334	China
hCoV-19_Shanghai_SH0026_2020_EPI_ISL_416335	China
hCoV-19_Shanghai_SH0027_2020_EPI_ISL_416336	China
hCoV-19_Shanghai_SH0028_2020_EPI_ISL_416337	China
hCoV-19_Shanghai_SH0029_2020_EPI_ISL_416338	China
hCoV-19_Shanghai_SH0030_2020_EPI_ISL_416339	China
hCoV-19_Shanghai_SH0031_2020_EPI_ISL_416340	China
hCoV-19_Shanghai_SH0032_2020_EPI_ISL_416341	China
hCoV-19_Shanghai_SH0033_2020_EPI_ISL_416342	China
hCoV-19_Shanghai_SH0034_2020_EPI_ISL_416343	China
hCoV-19_Shanghai_SH0035_2020_EPI_ISL_416344	China
hCoV-19_Shanghai_SH0036_2020_EPI_ISL_416345	China
hCoV-19_Shanghai_SH0037_2020_EPI_ISL_416346	China
hCoV-19_Shanghai_SH0038_2020_EPI_ISL_416347	China
hCoV-19_Shanghai_SH0039_2020_EPI_ISL_416348	China
hCoV-19_Shanghai_SH0040_2020_EPI_ISL_416349	China
hCoV-19_Shanghai_SH0041_2020_EPI_ISL_416350	China
hCoV-19_Shanghai_SH0042_2020_EPI_ISL_416351	China
hCoV-19_Shanghai_SH0043_2020_EPI_ISL_416352	China
hCoV-19_Shanghai_SH0044_2020_EPI_ISL_416353	China
hCoV-19_Shanghai_SH0045_2020_EPI_ISL_416354	China
hCoV-19_Shanghai_SH0047_2020_EPI_ISL_416355	China
hCoV-19_Shanghai_SH0048_2020_EPI_ISL_416356	China
hCoV-19_Shanghai_SH0049_2020_EPI_ISL_416357	China
hCoV-19_Shanghai_SH0050_2020_EPI_ISL_416358	China
hCoV-19_Shanghai_SH0051_2020_EPI_ISL_416359	China
hCoV-19_Shanghai_SH0052_2020_EPI_ISL_416360	China
hCoV-19_Shanghai_SH0053_2020_EPI_ISL_416361	China
hCoV-19_Shanghai_SH0054_2020_EPI_ISL_416362	China
hCoV-19_Shanghai_SH0055_2020_EPI_ISL_416363	China
hCoV-19_Shanghai_SH0056_2020_EPI_ISL_416364	China
hCoV-19_Shanghai_SH0058_2020_EPI_ISL_416365	China
hCoV-19_Shanghai_SH0059_2020_EPI_ISL_416366	China
hCoV-19_Shanghai_SH0060_2020_EPI_ISL_416367	China
hCoV-19_Shanghai_SH0065_2020_EPI_ISL_416368	China
hCoV-19_Shanghai_SH0066_2020_EPI_ISL_416369	China
hCoV-19_Shanghai_SH0067_2020_EPI_ISL_416370	China
hCoV-19_Shanghai_SH0068_2020_EPI_ISL_416371	China
hCoV-19_Shanghai_SH0069_2020_EPI_ISL_416372	China
hCoV-19_Shanghai_SH0070_2020_EPI_ISL_416373	China
hCoV-19_Shanghai_SH0071_2020_EPI_ISL_416374	China
hCoV-19_Shanghai_SH0072_2020_EPI_ISL_416375	China
hCoV-19_Shanghai_SH0073_2020_EPI_ISL_416376	China
hCoV-19_Shanghai_SH0074_2020_EPI_ISL_416377	China
hCoV-19_Shanghai_SH0075_2020_EPI_ISL_416378	China
hCoV-19_Shanghai_SH0076_2020_EPI_ISL_416379	China
hCoV-19_Shanghai_SH0077_2020_EPI_ISL_416380	China
hCoV-19_Shanghai_SH0079_2020_EPI_ISL_416381	China
hCoV-19_Shanghai_SH0080_2020_EPI_ISL_416382	China
hCoV-19_Shanghai_SH0081_2020_EPI_ISL_416383	China
hCoV-19_Shanghai_SH0083_2020_EPI_ISL_416384	China
hCoV-19_Shanghai_SH0085_2020_EPI_ISL_416385	China
hCoV-19_Shanghai_SH0086_2020_EPI_ISL_416386	China
hCoV-19_Shanghai_SH0088_2020_EPI_ISL_416387	China
hCoV-19_Shanghai_SH0091_2020_EPI_ISL_416388	China
hCoV-19_Shanghai_SH0093_2020_EPI_ISL_416389	China
hCoV-19_Shanghai_SH0094_2020_EPI_ISL_416390	China
hCoV-19_Shanghai_SH0098_2020_EPI_ISL_416391	China
hCoV-19_Shanghai_SH0100_2020_EPI_ISL_416392	China
hCoV-19_Shanghai_SH0101_2020_EPI_ISL_416393	China
hCoV-19_Shanghai_SH0102_2020_EPI_ISL_416394	China
hCoV-19_Shanghai_SH0104_2020_EPI_ISL_416395	China
hCoV-19_Shanghai_SH0106_2020_EPI_ISL_416396	China
hCoV-19_Shanghai_SH0107_2020_EPI_ISL_416397	China
hCoV-19_Shanghai_SH0109_2020_EPI_ISL_416398	China
hCoV-19_Shanghai_SH0110_2020_EPI_ISL_416399	China
hCoV-19_Shanghai_SH0112_2020_EPI_ISL_416400	China
hCoV-19_Shanghai_SH0114_2020_EPI_ISL_416401	China
hCoV-19_Shanghai_SH0115_2020_EPI_ISL_416402	China
hCoV-19_Shanghai_SH0117_2020_EPI_ISL_416403	China
hCoV-19_Shanghai_SH0119_2020_EPI_ISL_416404	China
hCoV-19_Shanghai_SH0121_2020_EPI_ISL_416405	China
