MT072688_1	Nepal
hCoV_19_India_GBRC26_2020_EPI_ISL_444457_2020_04_26	India
hCoV_19_India_GBRC27_2020_EPI_ISL_444458_2020_04_26	India
hCoV_19_India_GBRC28_2020_EPI_ISL_444459_2020_04_30	India
hCoV_19_India_GBRC29_2020_EPI_ISL_444460_2020_04_30	India
hCoV_19_India_GBRC2_2020_EPI_ISL_435049_2020_04_13	India
hCoV_19_India_GBRC30_2020_EPI_ISL_444461_2020_04_29	India
hCoV_19_India_GBRC31_2020_EPI_ISL_444462_2020_04_29	India
hCoV_19_India_GBRC32_2020_EPI_ISL_444463_2020_04_29	India
hCoV_19_India_GBRC33_2020_EPI_ISL_444464_2020_04_29	India
hCoV_19_India_GBRC34_2020_EPI_ISL_444465_2020_04_29	India
hCoV_19_India_GBRC35_2020_EPI_ISL_444466_2020_04_29	India
hCoV_19_India_GBRC36_2020_EPI_ISL_444467_2020_04_29	India
hCoV_19_India_GBRC37_2020_EPI_ISL_444468_2020_04_29	India
hCoV_19_India_GBRC38_2020_EPI_ISL_444469_2020_04_29	India
hCoV_19_India_GBRC39_2020_EPI_ISL_444470_2020_04_29	India
hCoV_19_India_GBRC3_2020_EPI_ISL_435050_2020_04_13	India
hCoV_19_India_GBRC40_2020_EPI_ISL_444471_2020_04_29	India
hCoV_19_India_GBRC41_2020_EPI_ISL_444472_2020_04_29	India
hCoV_19_India_GBRC42_2020_EPI_ISL_444473_2020_04_29	India
hCoV_19_India_GBRC43_2020_EPI_ISL_444474_2020_04_29	India
hCoV_19_India_GBRC44_2020_EPI_ISL_444475_2020_04_29	India
hCoV_19_India_GBRC45_2020_EPI_ISL_444476_2020_04_29	India
hCoV_19_India_GBRC46_2020_EPI_ISL_444477_2020_04_29	India
hCoV_19_India_GBRC47_2020_EPI_ISL_444478_2020_04_30	India
hCoV_19_India_GBRC48_2020_EPI_ISL_444479_2020_04_29	India
hCoV_19_India_GBRC49_2020_EPI_ISL_444480_2020_04_30	India
hCoV_19_India_GBRC4_2020_EPI_ISL_435051_2020_04_13	India
hCoV_19_India_GBRC50_2020_EPI_ISL_444481_2020_04_30	India
hCoV_19_India_GBRC51_2020_EPI_ISL_444482_2020_05_02	India
hCoV_19_India_GBRC52_2020_EPI_ISL_444483_2020_05_02	India
hCoV_19_India_GBRC53_2020_EPI_ISL_444484_2020_05_04	India
hCoV_19_India_GBRC54_2020_EPI_ISL_444485_2020_05_04	India
hCoV_19_India_GBRC55_2020_EPI_ISL_444486_2020_05_04	India
hCoV_19_India_GBRC5_2020_EPI_ISL_435052_2020_04_13	India
hCoV_19_India_GBRC6_2020_EPI_ISL_435053_2020_04_07	India
hCoV_19_India_GBRC7_2020_EPI_ISL_435054_2020_04_14	India
hCoV_19_India_GBRC8_2020_EPI_ISL_435055_2020_04_22	India
hCoV_19_India_GBRC9_2020_EPI_ISL_435056_2020_04_21	India
hCoV_19_India_GMC_KN318_2020_EPI_ISL_431102_2020_03_11	India
hCoV_19_India_GMC_KN443_2020_EPI_ISL_431103_2020_03_16	India
hCoV_19_India_GMC_RK100_2020_EPI_ISL_431101_2020_03_01	India
hCoV_19_India_GMC_TC469_2020_EPI_ISL_431117_2020_03_20	India
hCoV_19_India_NCDC_01257_2020_EPI_ISL_435060_2020_03_12	India
hCoV_19_India_NCDC_01326_2020_EPI_ISL_435063_2020_03_13	India
hCoV_19_India_NCDC_01441_2020_EPI_ISL_435101_2020_03_15	India
hCoV_19_India_NCDC_01444_2020_EPI_ISL_435102_2020_03_15	India
hCoV_19_India_NCDC_01457_2020_EPI_ISL_435108_2020_03_15	India
hCoV_19_India_NCDC_01475_2020_EPI_ISL_435065_2020_03_15	India
hCoV_19_India_NCDC_01501_2020_EPI_ISL_435110_2020_03_16	India
hCoV_19_India_NCDC_01537_2020_EPI_ISL_435061_2020_03_16	India
hCoV_19_India_NCDC_01538_2020_EPI_ISL_435062_2020_03_16	India
hCoV_19_India_NCDC_01604_2020_EPI_ISL_435103_2020_03_17	India
hCoV_19_India_NCDC_01614_2020_EPI_ISL_435104_2020_03_17	India
hCoV_19_India_NCDC_01616_2020_EPI_ISL_435105_2020_03_17	India
hCoV_19_India_NCDC_01638_2020_EPI_ISL_435109_2020_03_17	India
hCoV_19_India_NCDC_01705_2020_EPI_ISL_435064_2020_03_18	India
hCoV_19_India_NCDC_01710_2020_EPI_ISL_435070_2020_03_18	India
hCoV_19_India_NCDC_01711_2020_EPI_ISL_435066_2020_03_18	India
hCoV_19_India_NCDC_01712_2020_EPI_ISL_435067_2020_03_18	India
hCoV_19_India_NCDC_01744_2020_EPI_ISL_435069_2020_03_18	India
hCoV_19_India_NCDC_01757_2020_EPI_ISL_435068_2020_03_18	India
hCoV_19_India_NCDC_01760_2020_EPI_ISL_435106_2020_03_18	India
hCoV_19_India_NCDC_02105_2020_EPI_ISL_435071_2020_03_25	India
hCoV_19_India_NCDC_02155_2020_EPI_ISL_435072_2020_03_26	India
hCoV_19_India_NCDC_02157_2020_EPI_ISL_435073_2020_03_26	India
hCoV_19_India_NCDC_02240_2020_EPI_ISL_435098_2020_03_28	India
hCoV_19_India_NCDC_02242_2020_EPI_ISL_435083_2020_03_28	India
hCoV_19_India_NCDC_02244_2020_EPI_ISL_435092_2020_03_28	India
hCoV_19_India_NCDC_02245_2020_EPI_ISL_435091_2020_03_28	India
hCoV_19_India_NCDC_02248_2020_EPI_ISL_435081_2020_03_28	India
hCoV_19_India_NCDC_02250_2020_EPI_ISL_435074_2020_03_28	India
hCoV_19_India_NCDC_02251_2020_EPI_ISL_435112_2020_03_28	India
hCoV_19_India_NCDC_02252_2020_EPI_ISL_435097_2020_03_28	India
hCoV_19_India_NCDC_02309_2020_EPI_ISL_435084_2020_03_29	India
hCoV_19_India_NCDC_02310_2020_EPI_ISL_435085_2020_03_29	India
hCoV_19_India_NCDC_02311_2020_EPI_ISL_435078_2020_03_29	India
hCoV_19_India_NCDC_02312_2020_EPI_ISL_435093_2020_03_29	India
hCoV_19_India_NCDC_02315_2020_EPI_ISL_435086_2020_03_29	India
hCoV_19_India_NCDC_02318_2020_EPI_ISL_435079_2020_03_29	India
hCoV_19_India_NCDC_02320_2020_EPI_ISL_435099_2020_03_29	India
hCoV_19_India_NCDC_02321_2020_EPI_ISL_435100_2020_03_29	India
hCoV_19_India_NCDC_02322_2020_EPI_ISL_435082_2020_03_29	India
hCoV_19_India_NCDC_02323_2020_EPI_ISL_435089_2020_03_29	India
hCoV_19_India_NCDC_02326_2020_EPI_ISL_435090_2020_03_29	India
hCoV_19_India_NCDC_02327_2020_EPI_ISL_435094_2020_03_29	India
hCoV_19_India_NCDC_02328_2020_EPI_ISL_435095_2020_03_29	India
hCoV_19_India_NCDC_02329_2020_EPI_ISL_435076_2020_03_29	India
hCoV_19_India_NCDC_02330_2020_EPI_ISL_435077_2020_03_29	India
hCoV_19_India_NCDC_02331_2020_EPI_ISL_435075_2020_03_29	India
hCoV_19_India_NCDC_02332_2020_EPI_ISL_435096_2020_03_29	India
hCoV_19_India_NCDC_02333_2020_EPI_ISL_435087_2020_03_29	India
hCoV_19_India_NCDC_02334_2020_EPI_ISL_435080_2020_03_29	India
hCoV_19_India_NCDC_02336_2020_EPI_ISL_435088_2020_03_29	India
hCoV_19_India_NCDC_02370_2020_EPI_ISL_435107_2020_03_29	India
hCoV_19_India_NCDC_02415_2020_EPI_ISL_435111_2020_03_30	India
hCoV_19_India_NCDC_2443_2020_EPI_ISL_436413_2020_03_30	India
hCoV_19_India_NCDC_2502_2020_EPI_ISL_436414_2020_03_31	India
hCoV_19_India_NCDC_2507_2020_EPI_ISL_436415_2020_03_31	India
hCoV_19_India_NCDC_2514_2020_EPI_ISL_436416_2020_03_31	India
hCoV_19_India_NCDC_2515_2020_EPI_ISL_436417_2020_03_31	India
hCoV_19_India_NCDC_2517_2020_EPI_ISL_436418_2020_03_31	India
hCoV_19_India_NCDC_2519_2020_EPI_ISL_436419_2020_03_31	India
hCoV_19_India_NCDC_2522_2020_EPI_ISL_436420_2020_03_31	India
hCoV_19_India_NCDC_2525_2020_EPI_ISL_436421_2020_03_31	India
hCoV_19_India_NCDC_2535_2020_EPI_ISL_436422_2020_03_31	India
hCoV_19_India_NCDC_3162_2020_EPI_ISL_436423_2020_04_05	India
hCoV_19_India_NCDC_3163_2020_EPI_ISL_436424_2020_04_05	India
hCoV_19_India_NCDC_3170_2020_EPI_ISL_436425_2020_04_05	India
hCoV_19_India_NCDC_3175_2020_EPI_ISL_436426_2022_04_05	India
hCoV_19_India_NCDC_3176_2020_EPI_ISL_436427_2020_04_05	India
hCoV_19_India_NCDC_3181_2020_EPI_ISL_436428_2020_04_05	India
hCoV_19_India_NCDC_3190_2020_EPI_ISL_436429_2020_04_05	India
hCoV_19_India_NCDC_3195_2020_EPI_ISL_436430_2020_04_05	India
hCoV_19_India_NCDC_3230_2020_EPI_ISL_436431_2020_04_05	India
hCoV_19_India_NCDC_3264_2020_EPI_ISL_436432_2020_04_05	India
hCoV_19_India_NCDC_3271_2020_EPI_ISL_436433_2020_04_05	India
hCoV_19_India_NCDC_3279_2020_EPI_ISL_436434_2020_04_05	India
hCoV_19_India_NCDC_3394_2020_EPI_ISL_436435_2020_04_09	India
hCoV_19_India_NCDC_3400_2020_EPI_ISL_436436_2020_04_06	India
hCoV_19_India_NCDC_3831_2020_EPI_ISL_436437_2020_04_08	India
hCoV_19_India_NCDC_3835_2020_EPI_ISL_436438_2020_04_07	India
hCoV_19_India_NCDC_3934_2020_EPI_ISL_436439_2020_04_09	India
hCoV_19_India_NCDC_3936_2020_EPI_ISL_436440_2020_04_09	India
hCoV_19_India_NCDC_3941_2020_EPI_ISL_436441_2020_04_09	India
hCoV_19_India_NCDC_3950_2020_EPI_ISL_436442_2020_04_09	India
hCoV_19_India_NCDC_3961_2020_EPI_ISL_436443_2020_04_09	India
hCoV_19_India_NCDC_3965_2020_EPI_ISL_436444_2020_04_09	India
hCoV_19_India_NCDC_3982_2020_EPI_ISL_436445_2020_04_09	India
hCoV_19_India_NCDC_3985_2020_EPI_ISL_436446_2020_04_09	India
hCoV_19_India_NCDC_4055_2020_EPI_ISL_436447_2020_04_10	India
hCoV_19_India_NCDC_4138_2020_EPI_ISL_436448_2020_04_12	India
hCoV_19_India_NCDC_4155_2020_EPI_ISL_436449_2020_04_12	India
hCoV_19_India_NCDC_4189_2020_EPI_ISL_436450_2020_04_13	India
hCoV_19_India_NCDC_4205_2020_EPI_ISL_436451_2020_04_13	India
hCoV_19_India_NCDC_4208_2020_EPI_ISL_436452_2020_04_14	India
hCoV_19_India_NCDC_4444_2020_EPI_ISL_436453_2020_04_16	India
hCoV_19_India_NCDC_4475_2020_EPI_ISL_436454_2020_04_13	India
hCoV_19_India_NCDC_4476_2020_EPI_ISL_436455_2020_04_13	India
hCoV_19_India_NCDC_4846_2020_EPI_ISL_436456_2020_04_20	India
hCoV_19_India_NCDC_4859_2020_EPI_ISL_436457_2020_04_20	India
hCoV_19_India_NCDC_4867_2020_EPI_ISL_436458_2020_04_16	India
hCoV_19_India_NCDC_4874_2020_EPI_ISL_436459_2020_04_20	India
hCoV_19_India_NCDC_4876_2020_EPI_ISL_436460_2020_04_20	India
hCoV_19_India_NCDC_4877_2020_EPI_ISL_436461_2020_04_20	India
hCoV_19_India_NCDC_4878_2020_EPI_ISL_436462_2020_04_16	India
hCoV_19_India_NCDC_4879_2020_EPI_ISL_436463_2020_04_16	India
hCoV_19_India_S10_2020_EPI_ISL_437538_2020_04_05	India
hCoV_19_India_S11_2020_EPI_ISL_430467	India
hCoV_19_India_S12_2020_EPI_ISL_437539_2020_04_06	India
hCoV_19_India_S1_2020_EPI_ISL_437536_2020_03_19	India
hCoV_19_India_S2_2020_EPI_ISL_430468	India
hCoV_19_India_S3_2020_EPI_ISL_430464	India
hCoV_19_India_S5_2020_EPI_ISL_430465	India
hCoV_19_India_S6_2020_EPI_ISL_430466	India
hCoV_19_India_S8_2020_EPI_ISL_437537_2020_03_30	India
hCoV_19_India_c31_2020_EPI_ISL_426179	India
hCoV_19_India_c32_2020_EPI_ISL_420555	India
hCoV_19_India_nimh_0113_2020_EPI_ISL_428479	India
hCoV_19_India_nimh_0116_2020_EPI_ISL_428480	India
hCoV_19_India_nimh_0130_2020_EPI_ISL_428481	India
hCoV_19_India_nimh_0182_2020_EPI_ISL_428482	India
hCoV_19_India_nimh_0318_2020_EPI_ISL_428483	India
hCoV_19_India_nimh_0351_2020_EPI_ISL_428484	India
hCoV_19_India_nimh_0834_2020_EPI_ISL_428485	India
hCoV_19_India_nimh_0996_2020_EPI_ISL_428486	India
hCoV_19_India_nimh_1071_2020_EPI_ISL_428487	India
hCoV_19_India_nimh_1596_2020_EPI_ISL_436156_2020_04_17	India
hCoV_19_India_nimh_1598_2020_EPI_ISL_436157_2020_04_17	India
hCoV_19_India_nimh_2873_2020_EPI_ISL_436137_2020_04_21	India
hCoV_19_India_nimh_3952_2020_EPI_ISL_436138_2020_04_23	India
hCoV_19_India_nimh_3970_2020_EPI_ISL_436139_2020_04_23	India
hCoV_19_India_nimh_4376_2020_EPI_ISL_436140_2020_04_24	India
hCoV_19_India_nimh_4378_2020_EPI_ISL_436141_2020_04_24	India
hCoV_19_Indonesia_EJ_ITD3590NT_2020_EPI_ISL_437188_2020_04_14	Indonesia
hCoV_19_Indonesia_EJ_ITD853Sp_2020_EPI_ISL_437187_2020_03_25	Indonesia
hCoV_19_Indonesia_JKT_EIJK0141_2020_EPI_ISL_435281_2020_03_17	Indonesia
hCoV_19_Indonesia_JKT_EIJK01_2020_EPI_ISL_437189_2020_03_26	Indonesia
hCoV_19_Indonesia_JKT_EIJK02_2020_EPI_ISL_437190_2020_03_26	Indonesia
hCoV_19_Indonesia_JKT_EIJK0317_2020_EPI_ISL_435282_2020_03_19	Indonesia
hCoV_19_Indonesia_JKT_EIJK03_2020_EPI_ISL_437191_2020_03_27	Indonesia
hCoV_19_Indonesia_JKT_EIJK04_2020_EPI_ISL_437192_2020_04_01	Indonesia
hCoV_19_Indonesia_JKT_EIJK2444_2020_EPI_ISL_435283_2020_03_30	Indonesia
hCoV_19_Indonesia_MRINUPH_01_456_2020_EPI_ISL_438546_2020_03	Indonesia
hCoV_19_Indonesia_MRINUPH_01_461_2020_EPI_ISL_438547_2020_03	Indonesia
hCoV_19_Indonesia_MRINUPH_02_456_2020_EPI_ISL_438548_2020_03	Indonesia
hCoV_19_Indonesia_MRINUPH_02_461_2020_EPI_ISL_438549_2020_03	Indonesia
hCoV_19_Indonesia_NIHRD_N206_2020_EPI_ISL_413219	Indonesia
hCoV_19_Indonesia_NIHRD651_2020_EPI_ISL_414375	Indonesia
hCoV_19_Indonesia_NIHRD651_2020_EPI_ISL_414377	Indonesia
hCoV_19_Indonesia_NIHRD655_2020_EPI_ISL_414376	Indonesia
hCoV_19_Indonesia_NIHRD_725_2020_EPI_ISL_428207	Indonesia
hCoV_19_Indonesia_NIHRD_729_2020_EPI_ISL_428208	Indonesia
hCoV_19_Iran_113_1_2020_EPI_ISL_414575	Iran
hCoV_19_Iran_113_2_2020_EPI_ISL_414568	Iran
hCoV_19_Iran_12Bj_2020_EPI_ISL_414475	Iran
hCoV_19_Iran_133_2_2020_EPI_ISL_414572	Iran
hCoV_19_Iran_137_2_2020_EPI_ISL_414573	Iran
hCoV_19_Iran_257182_2020_EPI_ISL_413906	Iran
hCoV_19_Iran_25Aq_2020_EPI_ISL_413905	Iran
hCoV_19_Iran_HGRC_01_IPI_8206_2020_EPI_ISL_424349	Iran
hCoV_19_Iran_HGRC_2_2162_2020_EPI_ISL_437512_2020_03_26	Iran
hCoV_19_Iran_KHGRC_2_2162_2020_EPI_ISL_442044_2020_03_26	Iran
hCoV_19_Iran_MHKN_1_2020_EPI_ISL_413517	Iran
hCoV_19_Iran_MHKN_2_2020_EPI_ISL_414513	Iran
hCoV_19_Iran_MKHN_4_2020_EPI_ISL_414514	Iran
hCoV_19_Iran_Qom_257045_2020_EPI_ISL_414945	Iran
hCoV_19_Iran_Qom_257531_2020_EPI_ISL_414946	Iran
hCoV_19_Iran_Qom255194_2020_EPI_ISL_413904	Iran
hCoV_19_Iran_Qom257039_2020_EPI_ISL_414371	Iran
hCoV_19_Iran_Qom257524_2020_EPI_ISL_414372	Iran
hCoV_19_Iran_Qom257526_2020_EPI_ISL_414374	Iran
hCoV_19_Iran_Qom257540_2020_EPI_ISL_414373	Iran
hCoV_19_Iran_Tehran_288885_2020_EPI_ISL_414948	Iran
hCoV_19_Iran_Tehran1319_2020_EPI_ISL_413955	Iran
hCoV_19_Iran_Tehran1337_2020_EPI_ISL_413949	Iran
hCoV_19_Iran_Tehran15AW_2020_EPI_ISL_413553	Iran
hCoV_19_Iran_Tehran9BE_2020_EPI_ISL_413554	Iran
hCoV_19_Iran_mehr1_2020_EPI_ISL_414516	Iran
hCoV_19_Ireland_20W266_2020_EPI_ISL_437684_2020_04	Ireland
hCoV_19_Ireland_20W267_2020_EPI_ISL_437685_2020_04	Ireland
hCoV_19_Ireland_20W268_2020_EPI_ISL_437686_2020_04	Ireland
hCoV_19_Ireland_20W269_2020_EPI_ISL_437687_2020_04	Ireland
hCoV_19_Ireland_20W270_2020_EPI_ISL_437688_2020_04	Ireland
hCoV_19_Ireland_21023_2020_EPI_ISL_418516	Ireland
hCoV_19_Ireland_21145_2020_EPI_ISL_418548	Ireland
hCoV_19_Ireland_22901_2020_EPI_ISL_418582	Ireland
hCoV_19_Ireland_24042_2020_EPI_ISL_418583	Ireland
hCoV_19_Ireland_24052_2020_EPI_ISL_418584	Ireland
hCoV_19_Ireland_COR_20134_2020_EPI_ISL_414487	Ireland
hCoV_19_Ireland_Cork2_2020_EPI_ISL_417432	Ireland
hCoV_19_Ireland_Dublin_19072_2020_EPI_ISL_414584	Ireland
hCoV_19_Ireland_Dublin_22361_2020_EPI_ISL_418580	Ireland
hCoV_19_Ireland_Dublin_22428_2020_EPI_ISL_418581	Ireland
hCoV_19_Ireland_Limerick_19933_2020_EPI_ISL_414585	Ireland
hCoV_19_Ireland_Limerick_19934_2020_EPI_ISL_414586	Ireland
hCoV_19_Ireland_Limerick_19935_2020_EPI_ISL_414587	Ireland
hCoV_19_Israel_CVL_n6196_2020_EPI_ISL_435286_2020_03	Israel
hCoV_19_Israel_CVL_n6196_2020_EPI_ISL_435296_2020_03	Israel
hCoV_19_Israel_CVL_n6267_2020_EPI_ISL_435284_2020_03	Israel
hCoV_19_Israel_CVL_n6267_2020_EPI_ISL_435294_2020_03	Israel
hCoV_19_Israel_CVL_n6268_2020_EPI_ISL_435287_2020_03	Israel
hCoV_19_Israel_CVL_n6268_2020_EPI_ISL_435297_2020_03	Israel
hCoV_19_Israel_CVL_nL19_2020_EPI_ISL_435289_2020_03	Israel
hCoV_19_Israel_CVL_nL33_2020_EPI_ISL_435292_2020_03	Israel
hCoV_19_Israel_CVL_nL6_2020_EPI_ISL_435291_2020_03	Israel
hCoV_19_Italy_6193_2020_EPI_ISL_420568	Italy
hCoV_19_Italy_CDG1_2020_EPI_ISL_412973	Italy
hCoV_19_Italy_FVG_ICGEB_S14_2020_EPI_ISL_428853	Italy
hCoV_19_Italy_FVG_ICGEB_S18_2020_EPI_ISL_428854	Italy
hCoV_19_Italy_FVG_ICGEB_S1_2020_EPI_ISL_417418	Italy
hCoV_19_Italy_FVG_ICGEB_S5_2020_EPI_ISL_417419	Italy
hCoV_19_Italy_FVG_ICGEB_S8_2020_EPI_ISL_417421	Italy
hCoV_19_Italy_FVG_ICGEB_S9_2020_EPI_ISL_417423	Italy
hCoV_19_Italy_HSacco_1_2020_EPI_ISL_429874	Italy
hCoV_19_Italy_INMI1_cs_2020_EPI_ISL_410546	Italy
hCoV_19_Italy_INMI1_isl_2020_EPI_ISL_410545	Italy
hCoV_19_Italy_INMI10_2020_EPI_ISL_424344	Italy
hCoV_19_Italy_INMI1_2020_EPI_ISL_406959	Italy
hCoV_19_Italy_INMI1_2020_EPI_ISL_408068	Italy
hCoV_19_Italy_INMI2_2020_EPI_ISL_406960	Italy
hCoV_19_Italy_INMI3_2020_EPI_ISL_417921	Italy
hCoV_19_Italy_INMI4_2020_EPI_ISL_417922	Italy
hCoV_19_Italy_INMI5_2020_EPI_ISL_417923	Italy
hCoV_19_Italy_INMI6_2020_EPI_ISL_419254	Italy
hCoV_19_Italy_INMI7_2020_EPI_ISL_419255	Italy
hCoV_19_Italy_INMI8_2020_EPI_ISL_424342	Italy
hCoV_19_Italy_INMI9_2020_EPI_ISL_424343	Italy
hCoV_19_Italy_MBS_Cagliari_1_2020_EPI_ISL_414599	Italy
hCoV_19_Italy_NIAA05032020_2020_EPI_ISL_414512	Italy
hCoV_19_Italy_SPL1_2020_EPI_ISL_412974	Italy
hCoV_19_Italy_TE12337_2020_EPI_ISL_435146_2020_04_07	Italy
hCoV_19_Italy_TE12759_2020_EPI_ISL_435147_2020_04_08	Italy
hCoV_19_Italy_TE12774_2020_EPI_ISL_435150_2020_04_08	Italy
hCoV_19_Italy_TE13457_2020_EPI_ISL_435149_2020_04_08	Italy
hCoV_19_Italy_TE13484_2020_EPI_ISL_435151_2020_04_08	Italy
hCoV_19_Italy_TE13491_2020_EPI_ISL_435148_2020_04_08	Italy
hCoV_19_Italy_TE13858_2020_EPI_ISL_435152_2020_04_09	Italy
hCoV_19_Italy_TE14162_2020_EPI_ISL_435154_2020_04_09	Italy
hCoV_19_Italy_TE14168_2020_EPI_ISL_435155_2020_04_09	Italy
hCoV_19_Italy_TE14297_2020_EPI_ISL_435153_2020_04_09	Italy
hCoV_19_Italy_TE26423_2020_EPI_ISL_436731_2020_04_26	Italy
hCoV_19_Italy_TE26425_2020_EPI_ISL_436732_2020_04_27	Italy
hCoV_19_Italy_TE26533_2020_EPI_ISL_436726_2020_04_27	Italy
hCoV_19_Italy_TE26539_2020_EPI_ISL_436727_2020_04_27	Italy
hCoV_19_Italy_TE26540_2020_EPI_ISL_436728_2020_04_27	Italy
hCoV_19_Italy_TE26643_2020_EPI_ISL_436729_2020_04_27	Italy
hCoV_19_Italy_TE26969_2020_EPI_ISL_436730_2020_04_27	Italy
hCoV_19_Italy_TE27020_2020_EPI_ISL_436725_2020_04_27	Italy
hCoV_19_Italy_TE4836_2020_EPI_ISL_418260	Italy
hCoV_19_Italy_TE4880_2020_EPI_ISL_418256	Italy
hCoV_19_Italy_TE4925_2020_EPI_ISL_418255	Italy
hCoV_19_Italy_TE4953_2020_EPI_ISL_418258	Italy
hCoV_19_Italy_TE4959_2020_EPI_ISL_418259	Italy
hCoV_19_Italy_TE5052_2020_EPI_ISL_418261	Italy
hCoV_19_Italy_TE5056_2020_EPI_ISL_418257	Italy
hCoV_19_Italy_TE5166_2020_EPI_ISL_420563	Italy
hCoV_19_Italy_TE5472_2020_EPI_ISL_420564	Italy
hCoV_19_Italy_TE5473_2020_EPI_ISL_436718_2020_03_19	Italy
hCoV_19_Italy_TE5476_2020_EPI_ISL_420565	Italy
hCoV_19_Italy_TE5512_2020_EPI_ISL_420566	Italy
hCoV_19_Italy_TE5541_2020_EPI_ISL_436719_2020_03_20	Italy
hCoV_19_Italy_TE5543_2020_EPI_ISL_436720_2020_03_20	Italy
hCoV_19_Italy_TE5545_2020_EPI_ISL_436721_2020_03_20	Italy
hCoV_19_Italy_TE5547_2020_EPI_ISL_436722_2020_03_20	Italy
hCoV_19_Italy_TE5551_2020_EPI_ISL_429226	Italy
hCoV_19_Italy_TE5553_2020_EPI_ISL_429227	Italy
hCoV_19_Italy_TE5674_2020_EPI_ISL_429228	Italy
hCoV_19_Italy_TE5687_2020_EPI_ISL_436723_2020_03_20	Italy
hCoV_19_Italy_TE5780_2020_EPI_ISL_420567	Italy
hCoV_19_Italy_TE5827_2020_EPI_ISL_436724_2020_03_21	Italy
hCoV_19_Italy_TE5835_2020_EPI_ISL_429229	Italy
hCoV_19_Italy_TE6195_2020_EPI_ISL_420569	Italy
hCoV_19_Italy_TE6222_2020_EPI_ISL_420583	Italy
hCoV_19_Italy_TE6225_2020_EPI_ISL_420592	Italy
hCoV_19_Italy_TE6570_2020_EPI_ISL_429230	Italy
hCoV_19_Italy_TE6571_2020_EPI_ISL_429231	Italy
hCoV_19_Italy_TE6572_2020_EPI_ISL_429232	Italy
hCoV_19_Italy_TE6575_2020_EPI_ISL_429233	Italy
hCoV_19_Italy_TE6577_2020_EPI_ISL_429234	Italy
hCoV_19_Italy_TE6580_2020_EPI_ISL_429235	Italy
hCoV_19_Italy_TE6644_2020_EPI_ISL_435145_2020_03_24	Italy
hCoV_19_Italy_TE7859_2020_EPI_ISL_429236	Italy
hCoV_19_Italy_UniMI01_2020_EPI_ISL_417445	Italy
hCoV_19_Italy_UniMI02_2020_EPI_ISL_417446	Italy
hCoV_19_Italy_UniMI03_2020_EPI_ISL_417447	Italy
hCoV_19_Italy_UniSR1_2020_EPI_ISL_413489	Italy
hCoV_19_Italy_UnivPM1_2020_EPI_ISL_417491	Italy
hCoV_19_Italy_VR_20COV_21_26_2020_EPI_ISL_422437	Italy
hCoV_19_Italy_VR_20COV_21_37_2020_EPI_ISL_422438	Italy
hCoV_19_JOR_SEARCH_0032_JOR_2020_EPI_ISL_429992	Jordan
hCoV_19_JOR_SEARCH_0033_JOR_2020_EPI_ISL_429993	Jordan
hCoV_19_JOR_SEARCH_0034_JOR_2020_EPI_ISL_429994	Jordan
hCoV_19_JOR_SEARCH_0035_JOR_2020_EPI_ISL_429995	Jordan
hCoV_19_JOR_SEARCH_0036_JOR_2020_EPI_ISL_429996	Jordan
hCoV_19_JOR_SEARCH_0037_JOR_2020_EPI_ISL_429997	Jordan
hCoV_19_JOR_SEARCH_0039_JOR_2020_EPI_ISL_429998	Jordan
hCoV_19_JOR_SEARCH_0041_JOR_2020_EPI_ISL_429999	Jordan
hCoV_19_JOR_SEARCH_0042_JOR_2020_EPI_ISL_430000	Jordan
hCoV_19_JOR_SEARCH_0043_JOR_2020_EPI_ISL_430001	Jordan
hCoV_19_JOR_SEARCH_0044_JOR_2020_EPI_ISL_430002	Jordan
hCoV_19_JOR_SEARCH_0045_JOR_2020_EPI_ISL_430003	Jordan
hCoV_19_JOR_SEARCH_0046_JOR_2020_EPI_ISL_430004	Jordan
hCoV_19_JOR_SEARCH_0047_JOR_2020_EPI_ISL_430005	Jordan
hCoV_19_JOR_SEARCH_0048_JOR_2020_EPI_ISL_430006	Jordan
hCoV_19_JOR_SEARCH_0049_JOR_2020_EPI_ISL_430007	Jordan
hCoV_19_JOR_SEARCH_0051_JOR_2020_EPI_ISL_430008	Jordan
hCoV_19_JOR_SEARCH_0052_JOR_2020_EPI_ISL_430009	Jordan
hCoV_19_JOR_SEARCH_0053_JOR_2020_EPI_ISL_430011	Jordan
hCoV_19_JOR_SEARCH_0054_JOR_2020_EPI_ISL_430012	Jordan
hCoV_19_JOR_SEARCH_0055_JOR_2020_EPI_ISL_430013	Jordan
hCoV_19_JOR_SEARCH_0056_JOR_2020_EPI_ISL_430014	Jordan
hCoV_19_JOR_SEARCH_0057_JOR_2020_EPI_ISL_430015	Jordan
hCoV_19_JOR_SEARCH_0084_JOR_2020_EPI_ISL_434516_2020_03_16	Jordan
hCoV_19_Japan_AI_I_004_2020_EPI_ISL_407084	Japan
hCoV_19_Japan_DP0005_2020_EPI_ISL_416565	Japan
hCoV_19_Japan_DP0027_2020_EPI_ISL_416566	Japan
hCoV_19_Japan_DP0037_2020_EPI_ISL_416567	Japan
hCoV_19_Japan_DP0058_2020_EPI_ISL_416568	Japan
hCoV_19_Japan_DP0059_2020_EPI_ISL_416569	Japan
hCoV_19_Japan_DP0065_2020_EPI_ISL_416570	Japan
hCoV_19_Japan_DP0077_2020_EPI_ISL_416571	Japan
